Id,week,region_code,region_name,TauxGrippe,year,week_num,month,t,pmer,ff,rr24,u,Id_google,TauxGrippe_google,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie
6887,201042,42,ALSACE,74,2010,42,10,282.30806451612904,101539.95967741936,2.201217038539554,82.0,82.75604838709677,6887,74,447694,483342,527395,243392,143864,1845687,3,2,2
6888,201042,72,AQUITAINE,18,2010,42,10,286.11270491803276,101365.12295081968,2.8549180327868853,148.2,78.46926229508196,6888,18,728896,768672,895332,500042,339410,3232352,3,1,1
6889,201042,83,AUVERGNE,21,2010,42,10,282.9770161290323,101406.6129032258,3.0120967741935485,156.0,77.52620967741936,6889,21,295697,307312,378312,217297,148769,1347387,3,1,1
6890,201042,25,BASSE-NORMANDIE,23,2010,42,10,285.33263795423954,101361.03633916554,4.985060565275909,269.6,80.73889636608345,6890,23,355950,340551,403675,222035,151283,1473494,3,2,1
6891,201042,26,BOURGOGNE,16,2010,42,10,283.3686147186147,101495.93073593074,3.0891774891774895,39.6,78.64502164502164,6891,16,373828,373724,454739,260831,178993,1642115,3,2,1
6892,201042,53,BRETAGNE,47,2010,42,10,286.25609504132234,101280.56865464633,5.137809917355372,245.8,80.8357438016529,6892,47,777642,762660,863756,478800,316208,3199066,2,1,1
6893,201042,24,CENTRE,19,2010,42,10,284.58427419354837,101404.09274193548,2.9828629032258065,81.2,78.11693548387096,6893,19,613259,598568,697229,381820,257189,2548065,3,1,1
6894,201042,21,CHAMPAGNE-ARDENNE,27,2010,42,10,283.3975806451613,101391.12903225806,3.416935483870968,21.0,79.8508064516129,6894,27,327038,330916,368259,189828,119882,1335923,2,1,1
6895,201042,94,CORSE,7,2010,42,10,289.2112704918033,101217.45901639343,2.8848360655737704,181.4,76.76639344262296,6895,7,64870,74478,88294,51244,30807,309693,10,0,0
6896,201042,43,FRANCHE-COMTE,2,2010,42,10,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,6896,2,290711,289804,317295,169068,104885,1171763,4,2,2
6897,201042,23,HAUTE-NORMANDIE,0,2010,42,10,283.86290322580646,101404.59677419356,4.133064516129032,87.0,84.27822580645162,6897,0,471755,463838,501679,247604,152078,1836954,3,2,1
6898,201042,91,LANGUEDOC-ROUSSILLON,57,2010,42,10,288.2941955193483,101310.44806517311,5.014663951120163,363.6,69.09572301425662,6898,57,614422,619888,709633,421307,271100,2636350,2,2,1
6899,201042,74,LIMOUSIN,122,2010,42,10,284.30040322580646,101398.10483870968,3.303225806451613,74.6,76.8225806451613,6899,122,152799,162201,205375,125623,96773,742771,5,4,4
6900,201042,41,LORRAINE,56,2010,42,10,282.19435483870967,101507.5,3.2858870967741933,40.7,81.49193548387096,6900,56,558344,601215,661241,327207,202913,2350920,3,2,2
6901,201042,73,MIDI-PYRENEES,5,2010,42,10,285.0442040816327,101376.99591836736,3.403839869281046,353.9,76.33061224489796,6901,5,655955,705384,789655,429438,301324,2881756,3,2,1
6902,201042,31,NORD-PAS-DE-CALAIS,31,2010,42,10,284.01275303643723,101385.0406504065,4.075708502024292,67.0,85.45344129554655,6902,31,1089451,1081795,1066016,497225,303670,4038157,4,2,2
6903,201042,52,PAYS-DE-LA-LOIRE,0,2010,42,10,285.6681451612903,101345.84677419356,3.148387096774193,92.3,80.39516129032258,6903,0,910199,883393,951867,497499,328537,3571495,2,1,1
6904,201042,22,PICARDIE,8,2010,42,10,284.0852226720648,101390.72874493928,4.0218623481781375,64.0,83.32388663967612,6904,8,501336,486224,527970,250511,148803,1914844,3,2,2
6905,201042,54,POITOU-CHARENTES,0,2010,42,10,286.0415637860083,101395.94650205762,4.579423868312757,117.5,77.48559670781893,6905,0,397865,399574,487864,285689,199371,1770363,3,1,1
6906,201042,93,PROVENCE-ALPES-COTE-D-AZUR,19,2010,42,10,287.478629032258,101236.66666666669,5.283770161290323,251.8,67.41935483870968,6906,19,1136230,1160822,1324341,774758,503004,4899155,2,1,1
6907,201042,11,ILE-DE-FRANCE,38,2010,42,10,284.4930894308943,101415.77235772356,3.419105691056911,35.6,79.3048780487805,6907,38,3056145,3502425,3125251,1341662,760751,11786234,4,2,2
6908,201042,82,RHONE-ALPES,27,2010,42,10,285.852862985685,101398.81390593048,3.978629032258065,128.0,72.50920245398773,6908,27,1586506,1617267,1664381,846052,516485,6230691,2,2,1
6909,201041,42,ALSACE,23,2010,41,10,282.30806451612904,101539.95967741936,2.201217038539554,82.0,82.75604838709677,6909,23,447694,483342,527395,243392,143864,1845687,3,2,2
6910,201041,72,AQUITAINE,37,2010,41,10,286.11270491803276,101365.12295081968,2.8549180327868853,148.2,78.46926229508196,6910,37,728896,768672,895332,500042,339410,3232352,3,1,1
6911,201041,83,AUVERGNE,11,2010,41,10,282.9770161290323,101406.6129032258,3.0120967741935485,156.0,77.52620967741936,6911,11,295697,307312,378312,217297,148769,1347387,3,1,1
6912,201041,25,BASSE-NORMANDIE,27,2010,41,10,285.33263795423954,101361.03633916554,4.985060565275909,269.6,80.73889636608345,6912,27,355950,340551,403675,222035,151283,1473494,3,2,1
6913,201041,26,BOURGOGNE,4,2010,41,10,283.3686147186147,101495.93073593074,3.0891774891774895,39.6,78.64502164502164,6913,4,373828,373724,454739,260831,178993,1642115,3,2,1
6914,201041,53,BRETAGNE,65,2010,41,10,286.25609504132234,101280.56865464633,5.137809917355372,245.8,80.8357438016529,6914,65,777642,762660,863756,478800,316208,3199066,2,1,1
6915,201041,24,CENTRE,21,2010,41,10,284.58427419354837,101404.09274193548,2.9828629032258065,81.2,78.11693548387096,6915,21,613259,598568,697229,381820,257189,2548065,3,1,1
6916,201041,21,CHAMPAGNE-ARDENNE,23,2010,41,10,283.3975806451613,101391.12903225806,3.416935483870968,21.0,79.8508064516129,6916,23,327038,330916,368259,189828,119882,1335923,2,1,1
6917,201041,94,CORSE,2,2010,41,10,289.2112704918033,101217.45901639343,2.8848360655737704,181.4,76.76639344262296,6917,2,64870,74478,88294,51244,30807,309693,10,0,0
6918,201041,43,FRANCHE-COMTE,21,2010,41,10,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,6918,21,290711,289804,317295,169068,104885,1171763,4,2,2
6919,201041,23,HAUTE-NORMANDIE,0,2010,41,10,283.86290322580646,101404.59677419356,4.133064516129032,87.0,84.27822580645162,6919,0,471755,463838,501679,247604,152078,1836954,3,2,1
6920,201041,91,LANGUEDOC-ROUSSILLON,50,2010,41,10,288.2941955193483,101310.44806517311,5.014663951120163,363.6,69.09572301425662,6920,50,614422,619888,709633,421307,271100,2636350,2,2,1
6921,201041,74,LIMOUSIN,64,2010,41,10,284.30040322580646,101398.10483870968,3.303225806451613,74.6,76.8225806451613,6921,64,152799,162201,205375,125623,96773,742771,5,4,4
6922,201041,41,LORRAINE,15,2010,41,10,282.19435483870967,101507.5,3.2858870967741933,40.7,81.49193548387096,6922,15,558344,601215,661241,327207,202913,2350920,3,2,2
6923,201041,73,MIDI-PYRENEES,46,2010,41,10,285.0442040816327,101376.99591836736,3.403839869281046,353.9,76.33061224489796,6923,46,655955,705384,789655,429438,301324,2881756,3,2,1
6924,201041,31,NORD-PAS-DE-CALAIS,28,2010,41,10,284.01275303643723,101385.0406504065,4.075708502024292,67.0,85.45344129554655,6924,28,1089451,1081795,1066016,497225,303670,4038157,4,2,2
6925,201041,52,PAYS-DE-LA-LOIRE,0,2010,41,10,285.6681451612903,101345.84677419356,3.148387096774193,92.3,80.39516129032258,6925,0,910199,883393,951867,497499,328537,3571495,2,1,1
6926,201041,22,PICARDIE,6,2010,41,10,284.0852226720648,101390.72874493928,4.0218623481781375,64.0,83.32388663967612,6926,6,501336,486224,527970,250511,148803,1914844,3,2,2
6927,201041,54,POITOU-CHARENTES,0,2010,41,10,286.0415637860083,101395.94650205762,4.579423868312757,117.5,77.48559670781893,6927,0,397865,399574,487864,285689,199371,1770363,3,1,1
6928,201041,93,PROVENCE-ALPES-COTE-D-AZUR,14,2010,41,10,287.478629032258,101236.66666666669,5.283770161290323,251.8,67.41935483870968,6928,14,1136230,1160822,1324341,774758,503004,4899155,2,1,1
6929,201041,11,ILE-DE-FRANCE,15,2010,41,10,284.4930894308943,101415.77235772356,3.419105691056911,35.6,79.3048780487805,6929,15,3056145,3502425,3125251,1341662,760751,11786234,4,2,2
6930,201041,82,RHONE-ALPES,75,2010,41,10,285.852862985685,101398.81390593048,3.978629032258065,128.0,72.50920245398773,6930,75,1586506,1617267,1664381,846052,516485,6230691,2,2,1
6931,201040,42,ALSACE,12,2010,40,10,282.30806451612904,101539.95967741936,2.201217038539554,82.0,82.75604838709677,6931,12,447694,483342,527395,243392,143864,1845687,3,2,2
6932,201040,72,AQUITAINE,25,2010,40,10,286.11270491803276,101365.12295081968,2.8549180327868853,148.2,78.46926229508196,6932,25,728896,768672,895332,500042,339410,3232352,3,1,1
6933,201040,83,AUVERGNE,6,2010,40,10,282.9770161290323,101406.6129032258,3.0120967741935485,156.0,77.52620967741936,6933,6,295697,307312,378312,217297,148769,1347387,3,1,1
6934,201040,25,BASSE-NORMANDIE,13,2010,40,10,285.33263795423954,101361.03633916554,4.985060565275909,269.6,80.73889636608345,6934,13,355950,340551,403675,222035,151283,1473494,3,2,1
6935,201040,26,BOURGOGNE,6,2010,40,10,283.3686147186147,101495.93073593074,3.0891774891774895,39.6,78.64502164502164,6935,6,373828,373724,454739,260831,178993,1642115,3,2,1
6936,201040,53,BRETAGNE,41,2010,40,10,286.25609504132234,101280.56865464633,5.137809917355372,245.8,80.8357438016529,6936,41,777642,762660,863756,478800,316208,3199066,2,1,1
6937,201040,24,CENTRE,75,2010,40,10,284.58427419354837,101404.09274193548,2.9828629032258065,81.2,78.11693548387096,6937,75,613259,598568,697229,381820,257189,2548065,3,1,1
6938,201040,21,CHAMPAGNE-ARDENNE,133,2010,40,10,283.3975806451613,101391.12903225806,3.416935483870968,21.0,79.8508064516129,6938,133,327038,330916,368259,189828,119882,1335923,2,1,1
6939,201040,94,CORSE,4,2010,40,10,289.2112704918033,101217.45901639343,2.8848360655737704,181.4,76.76639344262296,6939,4,64870,74478,88294,51244,30807,309693,10,0,0
6940,201040,43,FRANCHE-COMTE,4,2010,40,10,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,6940,4,290711,289804,317295,169068,104885,1171763,4,2,2
6941,201040,23,HAUTE-NORMANDIE,0,2010,40,10,283.86290322580646,101404.59677419356,4.133064516129032,87.0,84.27822580645162,6941,0,471755,463838,501679,247604,152078,1836954,3,2,1
6942,201040,91,LANGUEDOC-ROUSSILLON,40,2010,40,10,288.2941955193483,101310.44806517311,5.014663951120163,363.6,69.09572301425662,6942,40,614422,619888,709633,421307,271100,2636350,2,2,1
6943,201040,74,LIMOUSIN,124,2010,40,10,284.30040322580646,101398.10483870968,3.303225806451613,74.6,76.8225806451613,6943,124,152799,162201,205375,125623,96773,742771,5,4,4
6944,201040,41,LORRAINE,0,2010,40,10,282.19435483870967,101507.5,3.2858870967741933,40.7,81.49193548387096,6944,0,558344,601215,661241,327207,202913,2350920,3,2,2
6945,201040,73,MIDI-PYRENEES,4,2010,40,10,285.0442040816327,101376.99591836736,3.403839869281046,353.9,76.33061224489796,6945,4,655955,705384,789655,429438,301324,2881756,3,2,1
6946,201040,31,NORD-PAS-DE-CALAIS,7,2010,40,10,284.01275303643723,101385.0406504065,4.075708502024292,67.0,85.45344129554655,6946,7,1089451,1081795,1066016,497225,303670,4038157,4,2,2
6947,201040,52,PAYS-DE-LA-LOIRE,17,2010,40,10,285.6681451612903,101345.84677419356,3.148387096774193,92.3,80.39516129032258,6947,17,910199,883393,951867,497499,328537,3571495,2,1,1
6948,201040,22,PICARDIE,0,2010,40,10,284.0852226720648,101390.72874493928,4.0218623481781375,64.0,83.32388663967612,6948,0,501336,486224,527970,250511,148803,1914844,3,2,2
6949,201040,54,POITOU-CHARENTES,0,2010,40,10,286.0415637860083,101395.94650205762,4.579423868312757,117.5,77.48559670781893,6949,0,397865,399574,487864,285689,199371,1770363,3,1,1
6950,201040,93,PROVENCE-ALPES-COTE-D-AZUR,14,2010,40,10,287.478629032258,101236.66666666669,5.283770161290323,251.8,67.41935483870968,6950,14,1136230,1160822,1324341,774758,503004,4899155,2,1,1
6951,201040,11,ILE-DE-FRANCE,22,2010,40,10,284.4930894308943,101415.77235772356,3.419105691056911,35.6,79.3048780487805,6951,22,3056145,3502425,3125251,1341662,760751,11786234,4,2,2
6952,201040,82,RHONE-ALPES,36,2010,40,10,285.852862985685,101398.81390593048,3.978629032258065,128.0,72.50920245398773,6952,36,1586506,1617267,1664381,846052,516485,6230691,2,2,1
6953,201039,42,ALSACE,27,2010,39,9,286.95292275574116,101659.8956158664,1.9695198329853865,70.8,78.59081419624218,6953,27,447694,483342,527395,243392,143864,1845687,2,2,1
6954,201039,72,AQUITAINE,19,2010,39,9,290.82395833333334,101683.0,2.3258333333333336,97.8,69.83333333333333,6954,19,728896,768672,895332,500042,339410,3232352,2,1,1
6955,201039,83,AUVERGNE,14,2010,39,9,286.6697894736842,101643.91666666669,1.986764705882353,101.6,73.61052631578947,6955,14,295697,307312,378312,217297,148769,1347387,2,2,1
6956,201039,25,BASSE-NORMANDIE,14,2010,39,9,288.31189151599443,101639.3324061196,4.319610570236439,108.5,76.44367176634213,6956,14,355950,340551,403675,222035,151283,1473494,1,1,1
6957,201039,26,BOURGOGNE,38,2010,39,9,287.39219409282697,101664.30379746835,2.5514767932489453,60.2,76.37974683544304,6957,38,373828,373724,454739,260831,178993,1642115,3,2,2
6958,201039,53,BRETAGNE,44,2010,39,9,288.5047916666666,101673.58333333331,3.7682291666666665,110.5,78.55416666666666,6958,44,777642,762660,863756,478800,316208,3199066,2,1,1
6959,201039,24,CENTRE,22,2010,39,9,288.7388655462185,101652.9411764706,2.5067226890756302,155.4,72.05882352941177,6959,22,613259,598568,697229,381820,257189,2548065,1,1,1
6960,201039,21,CHAMPAGNE-ARDENNE,13,2010,39,9,287.4291666666667,101571.54166666669,2.815833333333333,66.8,78.67916666666666,6960,13,327038,330916,368259,189828,119882,1335923,3,3,3
6961,201039,94,CORSE,33,2010,39,9,293.3683333333333,101365.20833333331,2.9425000000000003,28.1,67.45,6961,33,64870,74478,88294,51244,30807,309693,24,0,0
6962,201039,43,FRANCHE-COMTE,10,2010,39,9,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,6962,10,290711,289804,317295,169068,104885,1171763,5,4,4
6963,201039,23,HAUTE-NORMANDIE,0,2010,39,9,287.3412133891214,101625.230125523,3.3945833333333337,61.8,79.35983263598327,6963,0,471755,463838,501679,247604,152078,1836954,4,2,2
6964,201039,91,LANGUEDOC-ROUSSILLON,73,2010,39,9,292.82805907172997,101538.37552742616,3.882067510548523,83.5,61.5210970464135,6964,73,614422,619888,709633,421307,271100,2636350,2,1,1
6965,201039,74,LIMOUSIN,114,2010,39,9,288.5129166666667,101655.08333333331,2.47125,50.7,69.62083333333334,6965,114,152799,162201,205375,125623,96773,742771,5,4,4
6966,201039,41,LORRAINE,0,2010,39,9,286.33625,101642.95833333331,2.7270833333333333,74.2,81.75833333333334,6966,0,558344,601215,661241,327207,202913,2350920,4,2,2
6967,201039,73,MIDI-PYRENEES,1,2010,39,9,289.4988294314381,101657.39460370997,2.608277591973244,285.2,70.44940978077571,6967,1,655955,705384,789655,429438,301324,2881756,2,1,1
6968,201039,31,NORD-PAS-DE-CALAIS,0,2010,39,9,287.6775,101544.89539748954,3.4716666666666667,73.7,81.75,6968,0,1089451,1081795,1066016,497225,303670,4038157,2,1,1
6969,201039,52,PAYS-DE-LA-LOIRE,0,2010,39,9,288.9941666666667,101676.83333333331,2.4949999999999997,28.5,73.02083333333333,6969,0,910199,883393,951867,497499,328537,3571495,2,1,1
6970,201039,22,PICARDIE,0,2010,39,9,287.59358974358975,101578.71794871795,3.7162280701754384,77.8,78.93589743589743,6970,0,501336,486224,527970,250511,148803,1914844,2,1,1
6971,201039,54,POITOU-CHARENTES,0,2010,39,9,289.5116204690832,101701.6631130064,3.440511727078891,92.5,74.72921108742004,6971,0,397865,399574,487864,285689,199371,1770363,1,2,1
6972,201039,93,PROVENCE-ALPES-COTE-D-AZUR,8,2010,39,9,291.63416666666666,101384.63888888888,4.0017708333333335,148.5,64.92604166666666,6972,8,1136230,1160822,1324341,774758,503004,4899155,2,1,1
6973,201039,11,ILE-DE-FRANCE,15,2010,39,9,288.3069037656904,101620.7949790795,2.7564853556485356,58.7,74.81589958158996,6973,15,3056145,3502425,3125251,1341662,760751,11786234,3,2,1
6974,201039,82,RHONE-ALPES,38,2010,39,9,290.0622916666667,101581.77083333331,3.2537499999999997,164.3,67.19791666666667,6974,38,1586506,1617267,1664381,846052,516485,6230691,2,2,1
6975,201038,42,ALSACE,8,2010,38,9,286.95292275574116,101659.8956158664,1.9695198329853865,70.8,78.59081419624218,6975,8,447694,483342,527395,243392,143864,1845687,2,2,1
6976,201038,72,AQUITAINE,2,2010,38,9,290.82395833333334,101683.0,2.3258333333333336,97.8,69.83333333333333,6976,2,728896,768672,895332,500042,339410,3232352,2,1,1
6977,201038,83,AUVERGNE,5,2010,38,9,286.6697894736842,101643.91666666669,1.986764705882353,101.6,73.61052631578947,6977,5,295697,307312,378312,217297,148769,1347387,2,2,1
6978,201038,25,BASSE-NORMANDIE,0,2010,38,9,288.31189151599443,101639.3324061196,4.319610570236439,108.5,76.44367176634213,6978,0,355950,340551,403675,222035,151283,1473494,1,1,1
6979,201038,26,BOURGOGNE,31,2010,38,9,287.39219409282697,101664.30379746835,2.5514767932489453,60.2,76.37974683544304,6979,31,373828,373724,454739,260831,178993,1642115,3,2,2
6980,201038,53,BRETAGNE,43,2010,38,9,288.5047916666666,101673.58333333331,3.7682291666666665,110.5,78.55416666666666,6980,43,777642,762660,863756,478800,316208,3199066,2,1,1
6981,201038,24,CENTRE,17,2010,38,9,288.7388655462185,101652.9411764706,2.5067226890756302,155.4,72.05882352941177,6981,17,613259,598568,697229,381820,257189,2548065,1,1,1
6982,201038,21,CHAMPAGNE-ARDENNE,30,2010,38,9,287.4291666666667,101571.54166666669,2.815833333333333,66.8,78.67916666666666,6982,30,327038,330916,368259,189828,119882,1335923,3,3,3
6983,201038,94,CORSE,22,2010,38,9,293.3683333333333,101365.20833333331,2.9425000000000003,28.1,67.45,6983,22,64870,74478,88294,51244,30807,309693,24,0,0
6984,201038,43,FRANCHE-COMTE,0,2010,38,9,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,6984,0,290711,289804,317295,169068,104885,1171763,5,4,4
6985,201038,23,HAUTE-NORMANDIE,0,2010,38,9,287.3412133891214,101625.230125523,3.3945833333333337,61.8,79.35983263598327,6985,0,471755,463838,501679,247604,152078,1836954,4,2,2
6986,201038,91,LANGUEDOC-ROUSSILLON,0,2010,38,9,292.82805907172997,101538.37552742616,3.882067510548523,83.5,61.5210970464135,6986,0,614422,619888,709633,421307,271100,2636350,2,1,1
6987,201038,74,LIMOUSIN,52,2010,38,9,288.5129166666667,101655.08333333331,2.47125,50.7,69.62083333333334,6987,52,152799,162201,205375,125623,96773,742771,5,4,4
6988,201038,41,LORRAINE,11,2010,38,9,286.33625,101642.95833333331,2.7270833333333333,74.2,81.75833333333334,6988,11,558344,601215,661241,327207,202913,2350920,4,2,2
6989,201038,73,MIDI-PYRENEES,0,2010,38,9,289.4988294314381,101657.39460370997,2.608277591973244,285.2,70.44940978077571,6989,0,655955,705384,789655,429438,301324,2881756,2,1,1
6990,201038,31,NORD-PAS-DE-CALAIS,31,2010,38,9,287.6775,101544.89539748954,3.4716666666666667,73.7,81.75,6990,31,1089451,1081795,1066016,497225,303670,4038157,2,1,1
6991,201038,52,PAYS-DE-LA-LOIRE,0,2010,38,9,288.9941666666667,101676.83333333331,2.4949999999999997,28.5,73.02083333333333,6991,0,910199,883393,951867,497499,328537,3571495,2,1,1
6992,201038,22,PICARDIE,0,2010,38,9,287.59358974358975,101578.71794871795,3.7162280701754384,77.8,78.93589743589743,6992,0,501336,486224,527970,250511,148803,1914844,2,1,1
6993,201038,54,POITOU-CHARENTES,0,2010,38,9,289.5116204690832,101701.6631130064,3.440511727078891,92.5,74.72921108742004,6993,0,397865,399574,487864,285689,199371,1770363,1,2,1
6994,201038,93,PROVENCE-ALPES-COTE-D-AZUR,14,2010,38,9,291.63416666666666,101384.63888888888,4.0017708333333335,148.5,64.92604166666666,6994,14,1136230,1160822,1324341,774758,503004,4899155,2,1,1
6995,201038,11,ILE-DE-FRANCE,16,2010,38,9,288.3069037656904,101620.7949790795,2.7564853556485356,58.7,74.81589958158996,6995,16,3056145,3502425,3125251,1341662,760751,11786234,3,2,1
6996,201038,82,RHONE-ALPES,16,2010,38,9,290.0622916666667,101581.77083333331,3.2537499999999997,164.3,67.19791666666667,6996,16,1586506,1617267,1664381,846052,516485,6230691,2,2,1
6997,201037,42,ALSACE,43,2010,37,9,286.95292275574116,101659.8956158664,1.9695198329853865,70.8,78.59081419624218,6997,43,447694,483342,527395,243392,143864,1845687,2,2,1
6998,201037,72,AQUITAINE,3,2010,37,9,290.82395833333334,101683.0,2.3258333333333336,97.8,69.83333333333333,6998,3,728896,768672,895332,500042,339410,3232352,2,1,1
6999,201037,83,AUVERGNE,7,2010,37,9,286.6697894736842,101643.91666666669,1.986764705882353,101.6,73.61052631578947,6999,7,295697,307312,378312,217297,148769,1347387,2,2,1
7000,201037,25,BASSE-NORMANDIE,0,2010,37,9,288.31189151599443,101639.3324061196,4.319610570236439,108.5,76.44367176634213,7000,0,355950,340551,403675,222035,151283,1473494,1,1,1
7001,201037,26,BOURGOGNE,34,2010,37,9,287.39219409282697,101664.30379746835,2.5514767932489453,60.2,76.37974683544304,7001,34,373828,373724,454739,260831,178993,1642115,3,2,2
7002,201037,53,BRETAGNE,29,2010,37,9,288.5047916666666,101673.58333333331,3.7682291666666665,110.5,78.55416666666666,7002,29,777642,762660,863756,478800,316208,3199066,2,1,1
7003,201037,24,CENTRE,0,2010,37,9,288.7388655462185,101652.9411764706,2.5067226890756302,155.4,72.05882352941177,7003,0,613259,598568,697229,381820,257189,2548065,1,1,1
7004,201037,21,CHAMPAGNE-ARDENNE,0,2010,37,9,287.4291666666667,101571.54166666669,2.815833333333333,66.8,78.67916666666666,7004,0,327038,330916,368259,189828,119882,1335923,3,3,3
7005,201037,94,CORSE,4,2010,37,9,293.3683333333333,101365.20833333331,2.9425000000000003,28.1,67.45,7005,4,64870,74478,88294,51244,30807,309693,24,0,0
7006,201037,43,FRANCHE-COMTE,0,2010,37,9,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,7006,0,290711,289804,317295,169068,104885,1171763,5,4,4
7007,201037,23,HAUTE-NORMANDIE,0,2010,37,9,287.3412133891214,101625.230125523,3.3945833333333337,61.8,79.35983263598327,7007,0,471755,463838,501679,247604,152078,1836954,4,2,2
7008,201037,91,LANGUEDOC-ROUSSILLON,0,2010,37,9,292.82805907172997,101538.37552742616,3.882067510548523,83.5,61.5210970464135,7008,0,614422,619888,709633,421307,271100,2636350,2,1,1
7009,201037,74,LIMOUSIN,0,2010,37,9,288.5129166666667,101655.08333333331,2.47125,50.7,69.62083333333334,7009,0,152799,162201,205375,125623,96773,742771,5,4,4
7010,201037,41,LORRAINE,1,2010,37,9,286.33625,101642.95833333331,2.7270833333333333,74.2,81.75833333333334,7010,1,558344,601215,661241,327207,202913,2350920,4,2,2
7011,201037,73,MIDI-PYRENEES,2,2010,37,9,289.4988294314381,101657.39460370997,2.608277591973244,285.2,70.44940978077571,7011,2,655955,705384,789655,429438,301324,2881756,2,1,1
7012,201037,31,NORD-PAS-DE-CALAIS,0,2010,37,9,287.6775,101544.89539748954,3.4716666666666667,73.7,81.75,7012,0,1089451,1081795,1066016,497225,303670,4038157,2,1,1
7013,201037,52,PAYS-DE-LA-LOIRE,18,2010,37,9,288.9941666666667,101676.83333333331,2.4949999999999997,28.5,73.02083333333333,7013,18,910199,883393,951867,497499,328537,3571495,2,1,1
7014,201037,22,PICARDIE,0,2010,37,9,287.59358974358975,101578.71794871795,3.7162280701754384,77.8,78.93589743589743,7014,0,501336,486224,527970,250511,148803,1914844,2,1,1
7015,201037,54,POITOU-CHARENTES,0,2010,37,9,289.5116204690832,101701.6631130064,3.440511727078891,92.5,74.72921108742004,7015,0,397865,399574,487864,285689,199371,1770363,1,2,1
7016,201037,93,PROVENCE-ALPES-COTE-D-AZUR,5,2010,37,9,291.63416666666666,101384.63888888888,4.0017708333333335,148.5,64.92604166666666,7016,5,1136230,1160822,1324341,774758,503004,4899155,2,1,1
7017,201037,11,ILE-DE-FRANCE,7,2010,37,9,288.3069037656904,101620.7949790795,2.7564853556485356,58.7,74.81589958158996,7017,7,3056145,3502425,3125251,1341662,760751,11786234,3,2,1
7018,201037,82,RHONE-ALPES,2,2010,37,9,290.0622916666667,101581.77083333331,3.2537499999999997,164.3,67.19791666666667,7018,2,1586506,1617267,1664381,846052,516485,6230691,2,2,1
7019,201036,42,ALSACE,48,2010,36,9,286.95292275574116,101659.8956158664,1.9695198329853865,70.8,78.59081419624218,7019,48,447694,483342,527395,243392,143864,1845687,2,2,1
7020,201036,72,AQUITAINE,0,2010,36,9,290.82395833333334,101683.0,2.3258333333333336,97.8,69.83333333333333,7020,0,728896,768672,895332,500042,339410,3232352,2,1,1
7021,201036,83,AUVERGNE,1,2010,36,9,286.6697894736842,101643.91666666669,1.986764705882353,101.6,73.61052631578947,7021,1,295697,307312,378312,217297,148769,1347387,2,2,1
7022,201036,25,BASSE-NORMANDIE,0,2010,36,9,288.31189151599443,101639.3324061196,4.319610570236439,108.5,76.44367176634213,7022,0,355950,340551,403675,222035,151283,1473494,1,1,1
7023,201036,26,BOURGOGNE,11,2010,36,9,287.39219409282697,101664.30379746835,2.5514767932489453,60.2,76.37974683544304,7023,11,373828,373724,454739,260831,178993,1642115,3,2,2
7024,201036,53,BRETAGNE,6,2010,36,9,288.5047916666666,101673.58333333331,3.7682291666666665,110.5,78.55416666666666,7024,6,777642,762660,863756,478800,316208,3199066,2,1,1
7025,201036,24,CENTRE,0,2010,36,9,288.7388655462185,101652.9411764706,2.5067226890756302,155.4,72.05882352941177,7025,0,613259,598568,697229,381820,257189,2548065,1,1,1
7026,201036,21,CHAMPAGNE-ARDENNE,0,2010,36,9,287.4291666666667,101571.54166666669,2.815833333333333,66.8,78.67916666666666,7026,0,327038,330916,368259,189828,119882,1335923,3,3,3
7027,201036,94,CORSE,5,2010,36,9,293.3683333333333,101365.20833333331,2.9425000000000003,28.1,67.45,7027,5,64870,74478,88294,51244,30807,309693,24,0,0
7028,201036,43,FRANCHE-COMTE,0,2010,36,9,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,7028,0,290711,289804,317295,169068,104885,1171763,5,4,4
7029,201036,23,HAUTE-NORMANDIE,0,2010,36,9,287.3412133891214,101625.230125523,3.3945833333333337,61.8,79.35983263598327,7029,0,471755,463838,501679,247604,152078,1836954,4,2,2
7030,201036,91,LANGUEDOC-ROUSSILLON,12,2010,36,9,292.82805907172997,101538.37552742616,3.882067510548523,83.5,61.5210970464135,7030,12,614422,619888,709633,421307,271100,2636350,2,1,1
7031,201036,74,LIMOUSIN,0,2010,36,9,288.5129166666667,101655.08333333331,2.47125,50.7,69.62083333333334,7031,0,152799,162201,205375,125623,96773,742771,5,4,4
