TauxGrippe,region_code,region_name,week,date,saison,tminsol,nbas,n,td,ff,t,u,vv
86,31,NORD-PAS-DE-CALAIS,201048,2010-11-29,Automne,268.43571428571425,6.925,92.83333333333331,269.3491071428571,4.3410714285714285,270.75178571428575,89.17857142857143,5434.523809523809
25,52,PAYS-DE-LA-LOIRE,201048,2010-11-29,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
52,22,PICARDIE,201048,2010-11-29,Automne,268.43571428571425,6.925,92.83333333333331,269.3491071428571,4.3410714285714285,270.75178571428575,89.17857142857143,5434.523809523809
10,54,POITOU-CHARENTES,201048,2010-11-29,Automne,267.5071428571428,5.333333333333333,88.50746268656717,269.7303921568628,3.263392857142857,271.73035714285714,87.82352941176471,10451.785714285714
51,93,PROVENCE-ALPES-COTE-D-AZUR,201048,2010-11-29,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
76,11,ILE-DE-FRANCE,201048,2010-11-29,Automne,269.43571428571425,6.163265306122449,88.32075471698113,270.0409090909091,3.4527272727272726,272.07363636363635,85.25454545454545,9740.0
47,82,RHONE-ALPES,201048,2010-11-29,Automne,268.72142857142853,4.74468085106383,81.46296296296296,269.4809090909091,2.250909090909091,271.67727272727274,85.49090909090908,9022.727272727272
29,42,ALSACE,201047,2010-11-22,Automne,272.57857142857137,6.515151515151516,94.01063829787236,273.3392857142857,2.508928571428572,275.0214285714286,88.8125,12317.857142857143
12,72,AQUITAINE,201047,2010-11-22,Automne,273.72142857142853,4.130434782608695,59.2952380952381,276.01272727272726,2.8254545454545457,277.94545454545454,87.97272727272727,16052.727272727272
6,83,AUVERGNE,201047,2010-11-22,Automne,271.8642857142857,5.9423076923076925,84.18181818181819,272.6732142857143,2.146428571428572,275.38392857142856,82.73214285714286,18080.35714285714
33,25,BASSE-NORMANDIE,201047,2010-11-22,Automne,271.8642857142857,5.067796610169491,76.76923076923077,273.3830357142857,2.575,275.3723214285714,86.50892857142857,16265.060240963856
12,26,BOURGOGNE,201047,2010-11-22,Automne,272.8642857142857,7.185185185185185,95.234375,273.5160714285714,2.549107142857143,275.0803571428572,89.45535714285714,11563.392857142857
41,53,BRETAGNE,201047,2010-11-22,Automne,271.93571428571425,5.336448598130841,80.888,275.175,3.3875,277.25476190476195,87.00595238095238,15209.146341463416
3,24,CENTRE,201047,2010-11-22,Automne,273.07857142857137,6.384615384615385,89.375,273.8400900900901,2.6414414414414416,275.4328828828829,89.28828828828829,10530.63063063063
85,21,CHAMPAGNE-ARDENNE,201047,2010-11-22,Automne,272.57857142857137,6.37037037037037,92.22222222222224,273.2910714285714,3.192857142857143,274.9053571428572,89.01785714285714,9500.0
43,94,CORSE,201047,2010-11-22,Automne,276.3642857142857,4.115384615384615,65.37037037037037,277.0892857142857,3.439285714285714,282.37142857142857,71.70535714285714,22092.85714285714
21,43,FRANCHE-COMTE,201047,2010-11-22,Automne,271.8642857142857,5.840909090909091,92.58510638297872,272.97767857142856,2.741964285714286,274.56964285714287,89.26785714285714,12766.964285714286
6,23,HAUTE-NORMANDIE,201047,2010-11-22,Automne,269.43571428571425,5.753846153846154,83.95180722891567,273.64910714285713,4.379464285714286,276.56428571428575,82.05357142857143,11512.244897959185
53,91,LANGUEDOC-ROUSSILLON,201047,2010-11-22,Automne,273.65,4.352112676056338,57.11578947368421,274.19864864864866,3.927927927927928,278.25180180180183,76.82882882882883,27879.27927927928
82,74,LIMOUSIN,201047,2010-11-22,Automne,273.0071428571428,6.5625,93.04301075268818,274.3875,2.533333333333333,275.2294642857143,94.3125,8209.82142857143
12,41,LORRAINE,201047,2010-11-22,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
17,73,MIDI-PYRENEES,201047,2010-11-22,Automne,271.72142857142853,4.587301587301587,61.848101265822784,274.08660714285713,2.667857142857143,277.08214285714286,81.6875,17590.36144578313
28,31,NORD-PAS-DE-CALAIS,201047,2010-11-22,Automne,271.8642857142857,4.975,76.82926829268293,273.38392857142856,3.0464285714285717,274.8071428571429,90.33035714285714,12586.746987951808
34,52,PAYS-DE-LA-LOIRE,201047,2010-11-22,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
70,22,PICARDIE,201047,2010-11-22,Automne,271.8642857142857,4.975,76.82926829268293,273.38392857142856,3.0464285714285717,274.8071428571429,90.33035714285714,12586.746987951808
51,54,POITOU-CHARENTES,201047,2010-11-22,Automne,273.22142857142853,6.529411764705882,92.29411764705884,274.2767857142857,2.409821428571429,275.5580357142857,91.35714285714286,9887.5
27,93,PROVENCE-ALPES-COTE-D-AZUR,201047,2010-11-22,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
62,11,ILE-DE-FRANCE,201047,2010-11-22,Automne,272.43571428571425,6.037735849056604,86.0909090909091,273.76454545454544,2.783636363636364,275.4372727272727,88.89090909090909,12054.545454545454
57,82,RHONE-ALPES,201047,2010-11-22,Automne,272.8642857142857,6.181818181818182,86.33928571428571,273.4642857142857,3.1732142857142853,275.66785714285714,85.55357142857143,11589.285714285714
88,42,ALSACE,201046,2010-11-15,Automne,275.65,5.709677419354839,93.83783783783784,277.2089285714286,2.4035714285714285,279.05625,88.20535714285714,18178.571428571428
0,72,AQUITAINE,201046,2010-11-15,Automne,277.72142857142853,4.186274509803922,73.03738317757009,279.8919642857143,3.2972972972972974,281.5580357142857,89.85714285714286,19712.5
0,83,AUVERGNE,201046,2010-11-15,Automne,273.8642857142857,4.622641509433962,81.27272727272727,276.58818181818185,2.018181818181818,279.28818181818184,83.58181818181818,27287.272727272728
65,25,BASSE-NORMANDIE,201046,2010-11-15,Automne,274.57857142857137,4.701754385964913,80.26865671641791,277.54907407407404,3.088392857142857,278.90803571428575,90.87037037037037,15475.0
10,26,BOURGOGNE,201046,2010-11-15,Automne,276.15,5.620689655172414,88.63829787234043,277.7598214285714,2.5276785714285714,279.55535714285713,88.63392857142857,18361.60714285714
69,53,BRETAGNE,201046,2010-11-15,Automne,275.7928571428571,4.514563106796117,71.60344827586206,279.3154761904762,4.103571428571429,281.3125,87.64880952380952,17048.170731707316
19,24,CENTRE,201046,2010-11-15,Automne,275.8642857142857,5.324324324324325,83.34146341463415,278.2133928571429,2.3901785714285717,279.6794642857143,90.6875,13966.07142857143
50,21,CHAMPAGNE-ARDENNE,201046,2010-11-15,Automne,276.2928571428571,6.538461538461538,95.42857142857144,277.2982142857143,2.210714285714286,278.81964285714287,90.30357142857144,10667.857142857143
7,94,CORSE,201046,2010-11-15,Automne,280.7928571428571,4.118811881188119,72.29357798165138,282.33125,2.517857142857143,285.5125,82.03571428571429,19733.94495412844
27,43,FRANCHE-COMTE,201046,2010-11-15,Automne,275.65,6.333333333333333,91.64788732394366,277.18571428571425,2.430357142857143,278.7526785714286,89.97321428571429,16186.607142857143
2,23,HAUTE-NORMANDIE,201046,2010-11-15,Automne,274.15,4.913043478260869,81.19148936170212,278.8151785714286,5.071428571428571,280.59196428571425,88.86607142857143,11521.56862745098
24,91,LANGUEDOC-ROUSSILLON,201046,2010-11-15,Automne,278.15,3.827956989247312,68.06930693069307,279.10855855855857,4.067272727272727,282.61036036036035,80.15315315315316,32605.405405405407
14,74,LIMOUSIN,201046,2010-11-15,Automne,276.22142857142853,5.72,89.18518518518519,278.36981981981984,2.7072072072072078,279.40315315315314,93.36036036036036,18652.25225225225
14,41,LORRAINE,201046,2010-11-15,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
6,73,MIDI-PYRENEES,201046,2010-11-15,Automne,275.22142857142853,4.277777777777778,75.1923076923077,277.37142857142857,2.911711711711712,280.4205357142857,81.84821428571429,21315.66265060241
2,31,NORD-PAS-DE-CALAIS,201046,2010-11-15,Automne,276.3642857142857,5.506849315068493,85.44047619047619,277.4053571428572,3.205357142857143,278.5598214285714,92.45535714285714,8860.714285714286
7,52,PAYS-DE-LA-LOIRE,201046,2010-11-15,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
10,22,PICARDIE,201046,2010-11-15,Automne,276.3642857142857,5.506849315068493,85.44047619047619,277.4053571428572,3.205357142857143,278.5598214285714,92.45535714285714,8860.714285714286
23,54,POITOU-CHARENTES,201046,2010-11-15,Automne,276.2928571428571,5.480769230769231,88.07462686567165,278.5776785714286,2.6589285714285715,279.90267857142857,91.60714285714286,16447.321428571428
12,93,PROVENCE-ALPES-COTE-D-AZUR,201046,2010-11-15,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
22,11,ILE-DE-FRANCE,201046,2010-11-15,Automne,275.0071428571428,5.127659574468085,81.35185185185185,278.24821428571425,2.3089285714285714,279.4875,92.08928571428572,12521.42857142857
22,82,RHONE-ALPES,201046,2010-11-15,Automne,277.57857142857137,5.418181818181818,88.5,277.71964285714284,3.148214285714286,280.8517857142857,81.60714285714286,18355.35714285714
41,42,ALSACE,201045,2010-11-08,Automne,277.65,4.2368421052631575,89.32926829268293,279.5098214285714,4.799107142857143,283.0,80.08035714285714,34285.71428571428
0,72,AQUITAINE,201045,2010-11-08,Automne,279.8642857142857,4.351063829787234,67.67961165048544,281.78482142857143,4.490178571428571,284.25357142857143,85.73214285714286,20766.071428571428
4,83,AUVERGNE,201045,2010-11-08,Automne,278.8642857142857,4.509803921568627,75.36363636363636,278.9678571428571,5.433928571428572,283.9142857142857,72.41071428571429,35089.28571428572
11,25,BASSE-NORMANDIE,201045,2010-11-08,Automne,278.8642857142857,6.524590163934426,91.36363636363636,280.46875,5.928571428571429,282.47053571428575,87.58035714285714,23184.52380952381
0,26,BOURGOGNE,201045,2010-11-08,Automne,278.15,5.65625,93.42105263157896,280.32589285714283,5.097321428571428,282.6401785714286,85.96428571428571,26785.714285714286
67,53,BRETAGNE,201045,2010-11-08,Automne,279.22142857142853,5.456310679611651,85.0,281.58935483870965,6.46516129032258,283.6835483870968,87.3225806451613,17880.51948051948
5,24,CENTRE,201045,2010-11-08,Automne,279.0071428571428,5.6835443037974684,88.07228915662651,280.86785714285713,5.366964285714286,282.79017857142856,88.1875,15994.642857142857
13,21,CHAMPAGNE-ARDENNE,201045,2010-11-08,Automne,279.72142857142853,5.5,93.92857142857144,280.3982142857143,6.510714285714286,282.9321428571429,84.73214285714286,16678.571428571428
0,94,CORSE,201045,2010-11-08,Automne,280.3642857142857,3.625,58.79807692307692,282.08214285714286,2.575675675675676,285.9482142857143,78.83035714285714,25071.42857142857
4,43,FRANCHE-COMTE,201045,2010-11-08,Automne,277.22142857142853,4.530612244897959,86.54320987654322,279.4741071428571,4.165178571428571,282.71875,81.22321428571429,33410.71428571428
0,23,HAUTE-NORMANDIE,201045,2010-11-08,Automne,278.15,7.104477611940299,93.1086956521739,280.85,8.236697247706422,283.04633027522937,86.77981651376147,15829.591836734691
5,91,LANGUEDOC-ROUSSILLON,201045,2010-11-08,Automne,279.72142857142853,4.087912087912088,68.56,281.30892857142857,4.223214285714286,284.85267857142856,79.9375,29762.5
13,74,LIMOUSIN,201045,2010-11-08,Automne,279.43571428571425,6.82,93.8720930232558,281.1373873873874,5.763963963963963,282.49504504504506,91.63063063063063,23957.65765765766
23,41,LORRAINE,201045,2010-11-08,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
37,73,MIDI-PYRENEES,201045,2010-11-08,Automne,276.8642857142857,3.9014084507042255,67.25,279.75,3.007142857142857,283.3910714285714,79.35714285714286,24932.53012048193
0,31,NORD-PAS-DE-CALAIS,201045,2010-11-08,Automne,279.5071428571428,6.395061728395062,89.16666666666667,280.25892857142856,6.45,281.88660714285714,89.92857142857143,15671.42857142857
0,52,PAYS-DE-LA-LOIRE,201045,2010-11-08,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
4,22,PICARDIE,201045,2010-11-08,Automne,279.5071428571428,6.395061728395062,89.16666666666667,280.25892857142856,6.45,281.88660714285714,89.92857142857143,15671.42857142857
9,54,POITOU-CHARENTES,201045,2010-11-08,Automne,279.65,6.092592592592593,93.73134328358208,281.28839285714287,5.770535714285714,283.18125,88.41964285714286,22070.535714285717
18,93,PROVENCE-ALPES-COTE-D-AZUR,201045,2010-11-08,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
6,11,ILE-DE-FRANCE,201045,2010-11-08,Automne,278.72142857142853,5.764705882352941,84.9090909090909,280.9660714285714,5.425,282.5964285714286,89.94642857142857,14739.285714285714
20,82,RHONE-ALPES,201045,2010-11-08,Automne,279.2928571428571,4.372549019607843,76.48148148148148,279.2017857142857,6.796428571428572,284.42857142857144,71.35714285714286,34142.857142857145
28,42,ALSACE,201044,2010-11-01,Automne,281.57857142857137,5.5813953488372094,90.3191489361702,282.0382882882883,3.147747747747748,285.1184684684685,82.22522522522523,28969.369369369368
32,72,AQUITAINE,201044,2010-11-01,Automne,284.22142857142853,6.365591397849462,86.15238095238095,284.8716216216216,2.781981981981982,286.5842342342342,89.77477477477477,17681.08108108108
3,83,AUVERGNE,201044,2010-11-01,Automne,283.2928571428571,6.269230769230769,88.75,282.3285714285714,1.7553571428571428,285.8410714285714,79.91071428571429,27267.85714285714
40,25,BASSE-NORMANDIE,201044,2010-11-01,Automne,280.57857142857137,5.9298245614035086,87.8030303030303,282.5875,4.058035714285714,284.7526785714286,86.97321428571429,27163.75
0,26,BOURGOGNE,201044,2010-11-01,Automne,282.8642857142857,6.441176470588236,94.5,283.1202702702703,3.136036036036036,285.40405405405403,86.36936936936937,25245.945945945947
71,53,BRETAGNE,201044,2010-11-01,Automne,282.5071428571428,6.153061224489796,87.61363636363636,283.8407284768212,4.85364238410596,286.0758278145695,86.72185430463576,17807.333333333332
0,24,CENTRE,201044,2010-11-01,Automne,282.15,6.269230769230769,83.54878048780488,283.13839285714283,3.313392857142857,285.14910714285713,87.96428571428571,16718.75
18,21,CHAMPAGNE-ARDENNE,201044,2010-11-01,Automne,282.2928571428571,6.148148148148148,91.85185185185183,282.8357142857143,4.005357142857143,284.86785714285713,87.75,15018.518518518518
24,94,CORSE,201044,2010-11-01,Automne,282.15,2.857142857142857,46.63461538461539,284.6357142857143,2.258035714285714,287.3535714285714,84.66071428571429,24848.214285714286
0,43,FRANCHE-COMTE,201044,2010-11-01,Automne,280.57857142857137,5.42,90.59139784946235,282.0197247706422,2.6495412844036696,284.67935779816514,84.38532110091744,28875.229357798165
0,23,HAUTE-NORMANDIE,201044,2010-11-01,Automne,280.72142857142853,6.611940298507463,90.56666666666666,283.39774774774776,6.548648648648649,285.4527027027027,87.64864864864865,16160.204081632652
0,91,LANGUEDOC-ROUSSILLON,201044,2010-11-01,Automne,283.2269230769231,4.458823529411765,72.02941176470588,283.5245454545455,3.1427272727272726,287.00636363636363,80.87272727272727,29963.063063063066
53,74,LIMOUSIN,201044,2010-11-01,Automne,282.3642857142857,6.326086956521739,91.8469387755102,283.55357142857144,3.011607142857143,284.66875,93.09821428571428,24082.14285714286
10,41,LORRAINE,201044,2010-11-01,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
66,73,MIDI-PYRENEES,201044,2010-11-01,Automne,281.7928571428571,5.728571428571429,81.17283950617283,282.80535714285713,2.804464285714286,285.44375,84.47321428571429,19660.714285714286
30,31,NORD-PAS-DE-CALAIS,201044,2010-11-01,Automne,281.3642857142857,5.961538461538462,83.07228915662651,282.65625,4.866071428571429,284.57589285714283,88.4375,20186.904761904763
20,52,PAYS-DE-LA-LOIRE,201044,2010-11-01,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
0,22,PICARDIE,201044,2010-11-01,Automne,281.3642857142857,5.961538461538462,83.07228915662651,282.65625,4.866071428571429,284.57589285714283,88.4375,20186.904761904763
0,54,POITOU-CHARENTES,201044,2010-11-01,Automne,282.8642857142857,6.346938775510204,90.64383561643837,283.7107142857143,3.2294642857142857,285.3116071428572,90.29464285714286,23537.5
45,93,PROVENCE-ALPES-COTE-D-AZUR,201044,2010-11-01,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
19,11,ILE-DE-FRANCE,201044,2010-11-01,Automne,280.8642857142857,6.173076923076923,79.54545454545455,282.87142857142857,3.605357142857143,284.84464285714284,88.32142857142857,16217.857142857143
13,82,RHONE-ALPES,201044,2010-11-01,Automne,282.43571428571425,5.925925925925926,86.26785714285714,282.96964285714284,2.485714285714286,285.5232142857143,84.91071428571429,15728.57142857143
128,42,ALSACE,201043,2010-10-25,Automne,273.8642857142857,3.212121212121212,77.34,276.7729357798165,2.510091743119266,280.86284403669725,77.33944954128441,24875.229357798165
8,72,AQUITAINE,201043,2010-10-25,Automne,277.65,2.5125,52.55789473684211,279.37018348623855,3.623853211009174,283.5243119266055,77.60550458715596,22850.0
14,83,AUVERGNE,201043,2010-10-25,Automne,275.2928571428571,3.3191489361702127,58.18181818181818,276.1642857142857,3.5589285714285714,281.88214285714287,70.01785714285714,31357.14285714286
0,25,BASSE-NORMANDIE,201043,2010-10-25,Automne,277.15,4.576923076923077,74.46428571428571,279.7446428571429,3.616071428571429,282.73035714285714,82.4375,29690.0
0,26,BOURGOGNE,201043,2010-10-25,Automne,275.15,3.28125,68.31428571428572,277.4032110091743,2.969724770642202,281.8408256880734,75.85321100917432,27255.96330275229
36,53,BRETAGNE,201043,2010-10-25,Automne,277.93571428571425,4.632075471698113,76.10483870967742,281.7208333333333,4.659523809523809,284.5029761904762,83.7202380952381,19686.666666666668
11,24,CENTRE,201043,2010-10-25,Automne,276.72142857142853,3.4473684210526314,68.04878048780488,278.53648648648647,2.7972972972972974,282.71216216216214,77.03603603603604,21261.26126126126
8,21,CHAMPAGNE-ARDENNE,201043,2010-10-25,Automne,275.0071428571428,4.037037037037037,71.42857142857143,277.74285714285713,2.9964285714285714,281.55357142857144,78.64285714285714,17357.14285714286
21,94,CORSE,201043,2010-10-25,Automne,280.72142857142853,3.5324675324675323,57.180851063829785,281.7157142857143,3.5085714285714285,286.45761904761906,74.98095238095237,23673.07692307692
0,43,FRANCHE-COMTE,201043,2010-10-25,Automne,274.15,3.423076923076923,80.61016949152543,276.7353211009174,2.8055045871559634,280.8133027522936,77.77064220183486,26618.34862385321
0,23,HAUTE-NORMANDIE,201043,2010-10-25,Automne,277.0071428571428,5.46875,79.39759036144578,280.98125,6.196428571428571,283.9107142857143,82.75892857142857,20061.052631578947
0,91,LANGUEDOC-ROUSSILLON,201043,2010-10-25,Automne,277.8642857142857,3.294117647058824,50.91954022988506,278.8833333333333,4.827027027027027,284.14729729729726,72.51351351351352,30080.35714285714
70,74,LIMOUSIN,201043,2010-10-25,Automne,277.0071428571428,3.4081632653061225,71.01515151515152,277.8044642857143,3.1973214285714286,282.1669642857143,76.33035714285714,33582.142857142855
16,41,LORRAINE,201043,2010-10-25,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
27,73,MIDI-PYRENEES,201043,2010-10-25,Automne,274.93571428571425,2.912280701754386,52.29166666666666,277.31846846846844,2.9837837837837835,282.5418918918919,72.23423423423424,29678.571428571428
23,31,NORD-PAS-DE-CALAIS,201043,2010-10-25,Automne,278.2928571428571,4.512820512820513,70.77380952380952,279.86785714285713,4.134821428571429,282.4107142857143,85.11607142857143,21571.42857142857
1,52,PAYS-DE-LA-LOIRE,201043,2010-10-25,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
0,22,PICARDIE,201043,2010-10-25,Automne,278.2928571428571,4.512820512820513,70.77380952380952,279.86785714285713,4.134821428571429,282.4107142857143,85.11607142857143,21571.42857142857
0,54,POITOU-CHARENTES,201043,2010-10-25,Automne,276.2928571428571,3.0816326530612246,67.65573770491804,278.28839285714287,2.8937500000000003,282.3383928571429,77.88392857142857,25662.5
10,93,PROVENCE-ALPES-COTE-D-AZUR,201043,2010-10-25,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
19,11,ILE-DE-FRANCE,201043,2010-10-25,Automne,277.15,3.612244897959184,68.98148148148148,279.16636363636366,2.918181818181818,283.1154545454545,78.21818181818182,19690.90909090909
44,82,RHONE-ALPES,201043,2010-10-25,Automne,275.8642857142857,3.136363636363636,52.03703703703704,276.67857142857144,4.569642857142857,282.0125,71.94642857142857,21723.214285714286
74,42,ALSACE,201042,2010-10-18,Automne,273.57857142857137,4.848484848484849,87.91935483870968,275.9766666666667,2.6009708737864075,279.03666666666663,81.94285714285714,23757.14285714286
18,72,AQUITAINE,201042,2010-10-18,Automne,277.43571428571425,3.5632183908045976,70.61855670103093,278.68392857142857,3.1107142857142853,283.45714285714286,74.61607142857143,23875.0
21,83,AUVERGNE,201042,2010-10-18,Automne,274.72142857142853,4.186046511627907,81.72727272727273,276.7,2.1875,280.7375,77.375,25428.571428571428
23,25,BASSE-NORMANDIE,201042,2010-10-18,Automne,273.93571428571425,3.829268292682927,59.02173913043478,277.2678571428572,3.1982142857142857,280.78303571428575,79.41071428571429,36125.67567567567
16,26,BOURGOGNE,201042,2010-10-18,Automne,273.57857142857137,4.481481481481482,82.25,276.3671428571428,2.603809523809524,279.8385714285714,80.03809523809524,22945.714285714286
47,53,BRETAGNE,201042,2010-10-18,Automne,274.5071428571428,4.793814432989691,70.71681415929204,279.0969512195122,3.769512195121952,282.88902439024395,78.38414634146342,23281.09756097561
19,24,CENTRE,201042,2010-10-18,Automne,273.22142857142853,3.464788732394366,60.38961038961039,276.55892857142857,2.648214285714286,280.1348214285714,79.72321428571429,18750.0
27,21,CHAMPAGNE-ARDENNE,201042,2010-10-18,Automne,272.57857142857137,4.777777777777778,75.92592592592592,275.8910714285714,3.335714285714286,278.67857142857144,83.26785714285714,15648.148148148148
7,94,CORSE,201042,2010-10-18,Automne,280.3642857142857,2.4827586206896552,48.23232323232323,281.7941441441442,2.987387387387387,287.17072072072074,72.009009009009,25300.0
2,43,FRANCHE-COMTE,201042,2010-10-18,Automne,273.65,5.2407407407407405,82.46478873239437,276.2709523809524,2.486666666666667,279.2614285714285,82.57142857142857,23058.09523809524
0,23,HAUTE-NORMANDIE,201042,2010-10-18,Automne,272.2928571428571,5.397058823529412,75.1219512195122,278.2130630630631,5.266666666666667,282.595945945946,75.47747747747748,20789.89898989899
57,91,LANGUEDOC-ROUSSILLON,201042,2010-10-18,Automne,279.07857142857137,3.831168831168831,68.6470588235294,278.4267857142857,3.867857142857143,284.6901785714286,68.27678571428571,32236.03603603604
122,74,LIMOUSIN,201042,2010-10-18,Automne,275.07857142857137,3.673469387755102,72.33333333333333,277.0991071428571,2.69375,280.6401785714286,79.92857142857143,29285.714285714286
56,41,LORRAINE,201042,2010-10-18,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
5,73,MIDI-PYRENEES,201042,2010-10-18,Automne,275.91923076923075,3.5084745762711864,67.38805970149254,277.9538095238095,2.7885714285714287,282.91190476190474,73.15238095238095,26172.83950617284
31,31,NORD-PAS-DE-CALAIS,201042,2010-10-18,Automne,275.8642857142857,4.237288135593221,62.63513513513514,277.375,4.158035714285714,280.4,82.0,25401.26582278481
0,52,PAYS-DE-LA-LOIRE,201042,2010-10-18,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
8,22,PICARDIE,201042,2010-10-18,Automne,275.8642857142857,4.237288135593221,62.63513513513514,277.375,4.158035714285714,280.4,82.0,25401.26582278481
0,54,POITOU-CHARENTES,201042,2010-10-18,Automne,274.15,3.1818181818181817,67.34042553191489,277.00357142857143,2.633035714285714,280.6098214285714,79.53571428571429,24644.64285714286
19,93,PROVENCE-ALPES-COTE-D-AZUR,201042,2010-10-18,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
38,11,ILE-DE-FRANCE,201042,2010-10-18,Automne,272.43571428571425,3.224489795918368,54.18181818181818,276.3071428571429,2.855357142857143,279.88392857142856,79.89285714285714,19550.0
27,82,RHONE-ALPES,201042,2010-10-18,Automne,276.15,5.057692307692308,74.27272727272727,277.8357142857143,4.233928571428572,281.9660714285714,76.66071428571429,22035.714285714286
23,42,ALSACE,201041,2010-10-11,Automne,276.65,4.4,71.93548387096774,277.97767857142856,3.626785714285714,282.06339285714284,77.08928571428571,18431.25
37,72,AQUITAINE,201041,2010-10-11,Automne,281.65,3.8194444444444446,43.46153846153846,281.48125,3.6241071428571434,285.88660714285714,76.0625,20676.785714285717
11,83,AUVERGNE,201041,2010-10-11,Automne,278.15,5.108695652173913,71.875,279.9678571428572,1.8678571428571429,282.55535714285713,84.375,11282.142857142857
27,25,BASSE-NORMANDIE,201041,2010-10-11,Automne,278.65,4.447368421052632,61.75925925925926,279.6919642857143,3.841964285714286,284.21160714285713,74.99107142857143,25736.84210526316
4,26,BOURGOGNE,201041,2010-10-11,Automne,276.72142857142853,4.590909090909091,66.6078431372549,278.4214285714286,3.3348214285714284,282.69107142857143,76.03571428571429,19563.39285714286
65,53,BRETAGNE,201041,2010-10-11,Automne,280.31666666666666,4.948717948717949,65.86538461538461,281.42947019867546,5.57682119205298,285.90562913907286,75.24503311258277,18681.33333333333
21,24,CENTRE,201041,2010-10-11,Automne,277.65,4.627450980392157,44.24096385542169,278.41486486486485,3.717117117117117,283.0058558558559,74.85585585585585,15348.648648648648
23,21,CHAMPAGNE-ARDENNE,201041,2010-10-11,Automne,275.43571428571425,5.0,44.285714285714285,277.3607142857143,3.5732142857142857,281.4589285714286,77.53571428571429,12132.142857142857
2,94,CORSE,201041,2010-10-11,Automne,285.65,5.043478260869565,73.9047619047619,285.99821428571425,2.491964285714286,289.43125,81.375,17406.25
21,43,FRANCHE-COMTE,201041,2010-10-11,Automne,276.2928571428571,6.135135135135135,82.63888888888889,278.4625,3.0732142857142857,281.4473214285714,82.82142857142857,15982.589285714286
0,23,HAUTE-NORMANDIE,201041,2010-10-11,Automne,278.2928571428571,5.425925925925926,63.9873417721519,280.4839285714286,6.429464285714286,285.1455357142857,74.16964285714286,18638.541666666668
50,91,LANGUEDOC-ROUSSILLON,201041,2010-10-11,Automne,282.15,4.774193548387097,53.9080459770115,281.41486486486485,4.114414414414414,286.8346846846847,71.48648648648648,23657.65765765766
64,74,LIMOUSIN,201041,2010-10-11,Automne,278.15,4.166666666666667,51.71875,279.3589285714286,3.602678571428572,282.9517857142857,79.54464285714286,18932.14285714286
15,41,LORRAINE,201041,2010-10-11,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
