Id,week,region_code,region_name,TauxGrippe,tend,dd,ff,t,td,u,vv,n,nbas,hbas,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,tw,raf10,rafper,per,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24
8212,200935,53,BRETAGNE,50,13.69047619047619,238.92857142857142,4.435714285714286,289.4654761904762,285.4267857142857,78.95238095238095,20562.6582278481,72.07964601769912,4.926315789473684,1000.7751937984497,100872.55952380953,,,,286.29285714285714,,292.8047619047619,,282.07857142857137,,16.475,7.95952380952381,-10.0,0.0,0.0,-45.57692307692308,0.03214285714285715,0.08263473053892216,0.2,0.33658536585365856,0.7999999999999999
8213,200935,24,CENTRE,0,13.839285714285714,230.44642857142858,2.6901785714285715,292.33482142857144,283.6848214285714,60.642857142857146,26816.666666666668,45.80246913580247,2.970149253731343,1831.8840579710145,100179.46428571429,,,,286.7142857142857,,297.75,,283.8642857142857,,,5.729464285714286,-10.0,0.0,0.0,-44.44444444444444,0.0846846846846847,0.17297297297297295,0.18518518518518517,0.7037037037037037,1.4153846153846152
8214,200935,21,CHAMPAGNE-ARDENNE,0,13.928571428571429,200.71428571428572,3.132142857142857,292.0625,284.5107142857143,64.71428571428571,26535.714285714286,49.107142857142854,3.16,1740.0,100269.82142857143,,,,286.06428571428575,,297.89285714285717,,283.15,,,5.683928571428572,-10.0,0.0,0.0,-45.0,0.0,0.028571428571428574,0.028571428571428574,0.1142857142857143,0.2857142857142857
8215,200935,94,CORSE,49,5.714285714285714,155.71428571428572,3.3232142857142857,298.26339285714283,292.2714285714286,70.3125,22864.864864864863,25.142857142857142,1.451219512195122,1302.5316455696202,101256.42857142857,,,,293.9785714285714,,301.76785714285717,,291.57857142857137,,,5.463392857142857,-10.0,0.0,0.0,-42.857142857142854,0.033928571428571426,0.033928571428571426,0.0,0.1357142857142857,0.24285714285714285
8216,200935,43,FRANCHE-COMTE,34,13.693693693693694,205.85585585585585,2.369369369369369,292.9085585585585,286.56891891891894,70.15315315315316,39963.963963963964,47.878787878787875,2.3114754098360657,1734.84375,98770.9009009009,,,,287.9,,297.8357142857143,,284.43571428571425,,,4.870270270270271,-10.0,0.0,0.0,-45.23076923076923,0.009009009009009009,0.06846846846846846,0.14814814814814814,0.2740740740740741,0.5384615384615384
8217,200935,23,HAUTE-NORMANDIE,6,12.857142857142858,239.01785714285714,5.416964285714286,289.9839285714286,285.5357142857143,76.73214285714286,26649.484536082473,74.32926829268293,4.791044776119403,1204.7058823529412,100632.5,,,,287.275,,292.9535714285715,,280.8642857142857,,15.933333333333332,8.596428571428572,-10.0,0.0,0.0,-43.84615384615385,0.008928571428571428,0.026785714285714284,0.0642857142857143,0.13571428571428573,0.24285714285714288
8218,200935,91,LANGUEDOC-ROUSSILLON,137,10.09009009009009,223.24324324324326,3.374774774774775,296.55360360360356,286.8427927927928,58.91891891891892,34387.38738738739,36.310679611650485,3.08955223880597,1890.5797101449275,100667.02702702703,,,,291.5392857142857,,300.88571428571424,,290.22142857142853,,,5.991891891891892,-10.0,0.0,0.0,-42.5,0.023423423423423424,0.07387387387387387,0.1111111111111111,0.32142857142857145,0.6142857142857142
8219,200935,74,LIMOUSIN,95,14.642857142857142,192.05357142857142,2.529464285714286,291.65714285714284,284.31875,65.90178571428571,47475.44642857143,66.02857142857142,3.84,1226.304347826087,98718.39285714286,,,,286.56071428571425,,296.88571428571424,,283.93571428571425,,,5.103571428571429,-10.0,0.0,0.0,-45.65217391304348,0.008928571428571428,0.019642857142857146,0.03571428571428571,0.07857142857142858,0.15714285714285717
8220,200935,41,LORRAINE,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8221,200935,73,MIDI-PYRENEES,199,13.063063063063064,224.95495495495496,2.498198198198198,293.4779279279279,286.8599099099099,69.96396396396396,27664.634146341465,50.921052631578945,4.45,1208.0645161290322,98433.15315315315,,,,289.1035714285714,,298.1535714285714,,287.2928571428571,,,4.8558558558558556,-10.0,0.0,0.0,-42.972972972972975,0.039639639639639644,0.2072072072072072,0.4666666666666667,0.8571428571428571,1.7
8222,200935,31,NORD-PAS-DE-CALAIS,0,12.053571428571429,225.08928571428572,4.303571428571429,290.64464285714286,284.3339285714286,68.66071428571429,31869.04761904762,51.98795180722892,3.7866666666666666,2007.3333333333333,100776.51785714286,,,,286.93571428571425,,294.74642857142857,,285.22142857142853,,17.475,7.35625,-10.0,0.0,0.0,-44.81927710843374,0.024999999999999998,0.04324324324324324,0.13333333333333333,0.16428571428571428,0.34285714285714286
8223,200935,52,PAYS-DE-LA-LOIRE,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8224,200935,22,PICARDIE,8,12.053571428571429,225.08928571428572,4.303571428571429,290.64464285714286,284.3339285714286,68.66071428571429,31869.04761904762,51.98795180722892,3.7866666666666666,2007.3333333333333,100776.51785714286,,,,286.93571428571425,,294.74642857142857,,285.22142857142853,,17.475,7.35625,-10.0,0.0,0.0,-44.81927710843374,0.024999999999999998,0.04324324324324324,0.13333333333333333,0.16428571428571428,0.34285714285714286
8225,200935,54,POITOU-CHARENTES,0,15.178571428571429,217.76785714285714,2.461607142857143,292.3544642857143,283.69107142857143,60.9375,42392.857142857145,57.03125,3.0869565217391304,1140.2631578947369,100059.10714285714,,,,286.37857142857143,,298.13214285714287,,283.7928571428571,,,5.097321428571428,-10.0,0.0,0.0,-45.0,0.005357142857142858,0.012499999999999999,0.03571428571428571,0.049999999999999996,0.09999999999999999
8226,200935,93,PROVENCE-ALPES-COTE-D-AZUR,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8227,200935,11,ILE-DE-FRANCE,20,13.214285714285714,246.42857142857142,3.2285714285714286,291.98035714285714,283.725,62.30357142857143,25225.0,42.735849056603776,2.909090909090909,2072.8260869565215,100575.71428571429,,,,286.8071428571429,,297.1857142857143,,283.57857142857137,,,6.539285714285714,-10.0,0.0,0.0,-44.15094339622642,0.17090909090909093,0.34909090909090906,0.38461538461538464,1.4615384615384615,3.0666666666666664
8228,200935,82,RHONE-ALPES,69,12.857142857142858,208.75,3.4857142857142853,294.34464285714284,285.98035714285714,62.94642857142857,32482.14285714286,35.535714285714285,2.6666666666666665,1652.9411764705883,98888.03571428571,,,,290.0785714285714,,299.1642857142857,,288.15,,,6.575,-10.0,0.0,0.0,-45.27272727272727,0.13571428571428573,0.2714285714285714,0.9285714285714286,1.1428571428571428,2.2857142857142856
8229,200934,42,ALSACE,0,-4.285714285714286,181.33928571428572,2.367857142857143,295.4276785714286,288.34553571428575,67.79464285714286,28277.678571428572,41.016949152542374,1.8444444444444446,2552.439024390244,99705.625,,,,289.60714285714283,,301.15714285714284,,286.8642857142857,,,4.583035714285714,-10.0,0.0,0.0,-44.18181818181818,0.075,0.1767857142857143,0.1142857142857143,0.7,1.4000000000000001
8230,200934,72,AQUITAINE,2,-13.214285714285714,232.05357142857142,2.9330357142857144,297.4142857142857,287.59017857142857,58.82142857142857,29350.0,36.25,3.0,2719.2,100641.60714285714,,,,292.075,,302.8357142857143,,290.2928571428571,,,5.413392857142857,-10.0,0.0,0.0,-43.93939393939394,0.0017857142857142859,0.005405405405405407,0.007407407407407408,0.021428571428571432,0.042857142857142864
8231,200934,83,AUVERGNE,49,-9.107142857142858,130.9090909090909,1.9163636363636365,296.76785714285717,286.7446428571429,57.732142857142854,37428.57142857143,31.727272727272727,2.3,3193.75,98102.14285714286,,,,290.67857142857144,,302.8357142857143,,288.2928571428571,,16.5,4.918181818181818,-10.0,0.0,0.0,-44.72727272727273,0.0071428571428571435,0.1857142857142857,0.014285714285714287,0.7428571428571428,1.514285714285714
8232,200934,25,BASSE-NORMANDIE,6,-4.205607476635514,191.86915887850466,2.6299065420560748,291.9640186915888,285.25,68.98130841121495,33045.12195121951,52.857142857142854,2.269230769230769,3199.090909090909,100684.95327102803,,,,285.93461538461537,,297.0807692307692,,282.5071428571428,,,5.109345794392524,-10.0,0.0,0.0,-45.0,0.0,0.0037735849056603774,0.014814814814814815,0.015384615384615385,0.028571428571428574
8233,200934,26,BOURGOGNE,31,-6.785714285714286,182.76785714285714,2.6,296.40982142857143,287.28839285714287,60.455357142857146,32832.530120481926,51.06060606060606,1.6153846153846154,3345.0,99610.08928571429,,,,290.35714285714283,,302.16785714285714,,287.65,,,5.035714285714286,-10.0,0.0,0.0,-44.48275862068966,0.06785714285714285,0.16071428571428573,0.12142857142857143,0.6357142857142858,1.3
8234,200934,53,BRETAGNE,28,-12.321428571428571,202.32142857142858,3.3339285714285714,291.2029761904762,286.7125,77.49404761904762,20741.21212121212,62.33050847457627,4.346534653465347,1100.0826446280992,101118.51190476191,,,,287.12857142857143,,294.9142857142857,,282.93571428571425,,14.4,5.951190476190476,-10.0,0.0,0.0,-45.27272727272727,0.009523809523809525,0.03214285714285715,0.06666666666666667,0.1285714285714286,0.37142857142857144
8235,200934,24,CENTRE,19,-6.875,171.42857142857142,2.5660714285714286,296.15982142857143,285.0767857142857,53.00892857142857,25963.85542168675,42.19512195121951,1.7611940298507462,3976.1194029850744,100406.42857142857,,,,290.0,,301.875,,287.0071428571428,,,5.475892857142857,-10.0,0.0,0.0,-45.0,0.0035714285714285718,0.0071428571428571435,0.014285714285714287,0.028571428571428574,0.05714285714285715
8236,200934,21,CHAMPAGNE-ARDENNE,0,-5.535714285714286,201.42857142857142,2.9035714285714285,295.0785714285715,285.9089285714286,60.142857142857146,25035.714285714286,41.42857142857143,1.7391304347826086,3982.608695652174,100530.71428571429,,,,288.39285714285717,,301.63571428571424,,285.43571428571425,,,5.2,-10.0,0.0,0.0,-45.55555555555556,0.0,0.03214285714285715,0.08571428571428572,0.12857142857142856,0.2857142857142857
8237,200934,94,CORSE,71,-5.178571428571429,147.32142857142858,2.841964285714286,299.1794642857143,291.8169642857143,65.875,24405.405405405407,10.833333333333334,1.1076923076923078,1759.8360655737704,101578.83928571429,,,,294.51785714285717,,303.0214285714286,,291.2928571428571,,,4.591964285714285,-10.0,0.0,,,0.0,0.0,0.0,0.0,0.0
8238,200934,43,FRANCHE-COMTE,0,-5.357142857142857,196.33928571428572,2.4348214285714285,295.66964285714283,288.4607142857143,67.57142857142857,30706.25,47.131147540983605,1.4814814814814814,2123.2558139534885,99019.64285714286,,,,289.75714285714287,,301.32142857142856,,286.5071428571428,,18.0,4.773214285714286,-10.0,0.0,0.0,-45.0,0.06607142857142857,0.15714285714285717,0.1142857142857143,0.6214285714285713,1.2714285714285716
8239,200934,23,HAUTE-NORMANDIE,0,-10.178571428571429,193.39285714285714,3.5946428571428575,291.2455357142857,286.2955357142857,75.58928571428571,26520.833333333332,55.070422535211264,2.78125,3137.1428571428573,100977.76785714286,,,,287.29285714285714,,294.9107142857143,,281.0071428571428,,,5.976785714285714,-10.0,0.0,0.0,-44.44444444444444,0.0017857142857142859,0.014285714285714287,0.0,0.05714285714285715,0.1142857142857143
8240,200934,91,LANGUEDOC-ROUSSILLON,201,-8.75,197.94642857142858,3.133035714285714,299.34464285714284,288.9116071428571,56.169642857142854,28544.64285714286,24.215686274509803,2.0491803278688523,3113.7096774193546,100822.23214285714,,,,294.0,,303.8535714285714,,292.3642857142857,,,5.384821428571429,-10.0,0.0,0.0,-43.04347826086956,0.0,0.0,0.0,0.0,0.0
8241,200934,74,LIMOUSIN,130,-10.714285714285714,191.07142857142858,2.2660714285714287,295.35714285714283,286.09196428571425,59.357142857142854,44008.03571428572,49.0,2.238095238095238,2440.0,98879.46428571429,,,,289.33214285714286,,301.0142857142857,,286.93571428571425,,,4.575892857142857,-10.0,0.0,0.0,-43.84615384615385,0.007142857142857143,0.03928571428571429,0.0071428571428571435,0.15,0.31428571428571433
8242,200934,41,LORRAINE,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8243,200934,73,MIDI-PYRENEES,353,-12.232142857142858,203.48214285714286,2.5598214285714285,297.4767857142857,287.82410714285714,59.419642857142854,29202.380952380954,35.93333333333333,2.8947368421052633,2393.2203389830506,98573.66071428571,,,,291.4892857142857,,302.6714285714285,,289.43571428571425,,,5.226785714285714,-10.0,0.0,0.0,-43.333333333333336,0.0017857142857142859,0.0017857142857142859,0.0,0.0071428571428571435,0.014285714285714287
8244,200934,31,NORD-PAS-DE-CALAIS,0,-6.785714285714286,200.17857142857142,3.5044642857142856,292.1642857142857,285.54285714285714,68.95535714285714,28077.380952380954,48.674698795180724,2.056338028169014,3576.760563380282,101181.69642857143,,,,286.7785714285714,,296.7642857142857,,284.3642857142857,,,5.880357142857143,-10.0,0.0,0.0,-44.81927710843374,0.0035714285714285718,0.0071428571428571435,0.0071428571428571435,0.028571428571428574,0.05714285714285715
8245,200934,52,PAYS-DE-LA-LOIRE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,200934,22,PICARDIE,0,-6.785714285714286,200.17857142857142,3.5044642857142856,292.1642857142857,285.54285714285714,68.95535714285714,28077.380952380954,48.674698795180724,2.056338028169014,3576.760563380282,101181.69642857143,,,,286.7785714285714,,296.7642857142857,,284.3642857142857,,,5.880357142857143,-10.0,0.0,0.0,-44.81927710843374,0.0035714285714285718,0.0071428571428571435,0.0071428571428571435,0.028571428571428574,0.05714285714285715
8247,200934,54,POITOU-CHARENTES,0,-8.75,187.32142857142858,2.4366071428571425,296.04375,285.7285714285714,56.035714285714285,40120.48192771084,49.5,1.4782608695652173,3411.1111111111113,100221.25,,,,289.4142857142857,,302.13571428571424,,287.2928571428571,,,4.84375,-10.0,0.0,0.0,-44.44444444444444,0.0035714285714285718,0.0071428571428571435,0.014285714285714287,0.028571428571428574,0.05714285714285715
8248,200934,93,PROVENCE-ALPES-COTE-D-AZUR,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8249,200934,11,ILE-DE-FRANCE,27,-6.785714285714286,170.89285714285714,2.6160714285714284,295.51964285714286,284.15,51.625,25178.571428571428,40.72727272727273,1.9090909090909092,4075.0,100858.75,,,,289.5571428571429,,301.14285714285717,,285.8642857142857,,,5.760714285714286,-10.0,0.0,0.0,-45.27272727272727,0.0,0.0,0.0,0.0,0.0
8250,200934,82,RHONE-ALPES,79,-7.678571428571429,224.28571428571428,3.3428571428571425,298.8071428571429,285.90535714285716,49.55357142857143,33285.71428571428,23.90909090909091,0.868421052631579,3075.0,99059.64285714286,,,,292.5785714285715,,304.2857142857143,,289.2928571428571,,17.5,6.066071428571428,-10.0,0.0,0.0,-45.27272727272727,0.014285714285714287,0.06785714285714285,0.21428571428571427,0.21428571428571427,0.4857142857142857
8251,200933,42,ALSACE,32,1.0091743119266054,193.6697247706422,1.946788990825688,294.4894495412844,289.05550458715595,73.8348623853211,31495.4128440367,58.54838709677419,3.0689655172413794,1475.78125,99608.71559633028,,,,289.62407407407403,,298.97222222222223,,287.0730769230769,,,4.03394495412844,-10.0,0.0,0.0,-44.516129032258064,0.15045871559633028,0.2403669724770642,0.4,0.9777777777777777,2.0
8252,200933,72,AQUITAINE,0,-2.9464285714285716,223.125,2.5303571428571425,297.38839285714283,287.76785714285717,59.732142857142854,29954.464285714286,18.020833333333332,1.8070175438596492,3499.8333333333335,100629.55357142857,,,,290.675,,302.9107142857143,,288.22142857142853,,,4.925892857142857,-10.0,0.0,0.0,-43.4375,0.0017857142857142859,0.0017857142857142859,0.0071428571428571435,0.0071428571428571435,1.1285714285714286
8253,200933,83,AUVERGNE,12,3.5714285714285716,134.46428571428572,1.6285714285714286,295.4428571428571,287.3625,64.66071428571429,40571.42857142857,23.303571428571427,2.4411764705882355,2423.529411764706,98082.85714285714,,,,289.31428571428575,,300.5785714285715,,286.72142857142853,,,4.042857142857143,-10.0,0.0,0.0,-45.0,0.0,0.014285714285714287,0.0,0.05714285714285715,0.5714285714285714
8254,200933,25,BASSE-NORMANDIE,10,-2.6605504587155964,230.09174311926606,2.738532110091743,291.89036697247707,288.06284403669724,80.88990825688073,26197.02380952381,65.69117647058823,4.384615384615385,1256.060606060606,100690.2752293578,,,,287.575,,296.44642857142856,,285.07857142857137,,,4.990825688073395,-10.0,0.0,0.0,-45.0,0.009174311926605505,0.02018348623853211,0.022222222222222227,0.09285714285714286,1.5714285714285712
8255,200933,26,BOURGOGNE,0,-0.45871559633027525,230.36697247706422,2.148623853211009,295.3298165137615,287.9940366972477,66.87155963302752,38912.5,38.78787878787879,2.607142857142857,1543.421052631579,99578.80733944954,,,,289.1611111111111,,300.3314814814815,,286.4576923076923,,,4.318348623853211,-10.0,0.0,0.0,-43.63636363636363,0.047706422018348627,0.05555555555555555,0.22962962962962963,0.23076923076923078,0.5
8256,200933,53,BRETAGNE,20,-3.1736526946107784,262.1556886227545,2.710179640718563,290.65419161676647,288.2625748502994,87.04790419161677,16244.871794871795,90.7890625,6.434782608695652,627.1317829457364,101234.43113772455,,,,288.01428571428573,,293.73809523809524,,285.57857142857137,,,5.012574850299401,-10.0,0.0,0.0,-44.42307692307692,0.026506024096385545,0.055421686746987955,0.09523809523809523,0.25853658536585367,0.4428571428571429
8257,200933,24,CENTRE,0,-1.25,219.55357142857142,2.486607142857143,295.53125,287.0776785714286,62.607142857142854,26795.180722891568,41.54320987654321,2.984848484848485,2526.1194029850744,100359.82142857143,,,,289.58214285714286,,300.47499999999997,,286.8642857142857,,,5.316964285714286,-10.0,0.0,0.0,-44.81481481481482,0.0017857142857142859,0.0018018018018018018,0.0071428571428571435,0.0,0.0
8258,200933,21,CHAMPAGNE-ARDENNE,33,0.35714285714285715,216.78571428571428,2.539285714285714,294.40714285714284,287.8535714285714,69.125,23250.0,51.42857142857143,3.423076923076923,2253.846153846154,100447.5,,,,288.4857142857143,,299.95,,285.57857142857137,,,5.035714285714286,-10.0,0.0,0.0,-45.0,0.10714285714285714,0.11071428571428572,0.014285714285714287,0.4428571428571429,0.8285714285714285
8259,200933,94,CORSE,12,2.0535714285714284,147.41071428571428,2.869642857142857,298.07321428571424,292.4294642857143,71.95535714285714,20360.36036036036,22.21698113207547,1.4024390243902438,1548.7951807228915,101481.25,,,,294.13214285714287,,301.34999999999997,,291.2928571428571,,,4.767857142857143,-10.0,0.0,,,0.0,0.0,0.0,0.0,0.0
8260,200933,43,FRANCHE-COMTE,0,1.7431192660550459,209.44954128440367,1.8825688073394495,294.69954128440367,289.2096330275229,73.8256880733945,36655.963302752294,54.59016393442623,2.3207547169811322,1391.3333333333333,98919.08256880734,,,,289.49074074074076,,299.4425925925926,,286.7653846153846,,,3.945871559633028,-10.0,0.0,0.0,-44.26229508196721,0.07706422018348624,0.15412844036697249,0.22962962962962963,0.6518518518518519,1.3384615384615386
8261,200933,23,HAUTE-NORMANDIE,1,-2.3423423423423424,226.83673469387756,3.689285714285714,291.02946428571425,288.4160714285714,86.50892857142857,19854.6511627907,74.03030303030303,5.037735849056604,1029.076923076923,100979.375,,,,288.10555555555555,,294.05,,283.0071428571428,,,5.569047619047619,-10.0,0.0,0.0,-45.55555555555556,0.019819819819819822,0.03783783783783784,0.022222222222222227,0.14074074074074075,0.3230769230769231
8262,200933,91,LANGUEDOC-ROUSSILLON,103,-1.3392857142857142,216.51785714285714,2.9026785714285714,298.68125000000003,287.91964285714283,55.214285714285715,39291.07142857143,18.19607843137255,1.639344262295082,3670.6451612903224,100789.91071428571,,,,292.74285714285713,,303.4357142857143,,290.93571428571425,,,5.319642857142857,-10.0,0.0,0.0,-43.125,0.0,0.0,0.0,0.0,0.32857142857142857
8263,200933,74,LIMOUSIN,88,-0.26785714285714285,199.01785714285714,2.2276785714285716,295.46160714285713,286.7785714285714,61.660714285714285,49505.357142857145,33.36666666666667,1.2105263157894737,2903.703703703704,98868.21428571429,,,,288.8178571428571,,300.54285714285714,,286.3642857142857,,,4.566071428571428,-10.0,0.0,0.0,-45.65217391304348,0.0,0.0017857142857142859,0.10714285714285714,0.14285714285714285,1.4000000000000001
8264,200933,41,LORRAINE,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265,200933,73,MIDI-PYRENEES,7,-2.767857142857143,192.23214285714286,2.0767857142857142,296.7553571428571,287.275,60.232142857142854,31072.289156626506,22.4,2.1666666666666665,3012.7272727272725,98580.26785714286,,,,290.0214285714286,,302.1642857142857,,287.2928571428571,,,4.505357142857143,-10.0,0.0,0.0,-43.37837837837838,0.0017857142857142859,0.0017857142857142859,0.0,0.0071428571428571435,0.34285714285714286
8266,200933,31,NORD-PAS-DE-CALAIS,0,-2.767857142857143,222.58928571428572,3.619642857142857,291.6875,287.76785714285717,80.26785714285714,20418.67469879518,58.670731707317074,3.8142857142857145,2475.6944444444443,101083.92857142857,,,,287.93571428571425,,295.69642857142856,,285.72142857142853,,,6.1553571428571425,-10.0,0.0,0.0,-45.0,0.09107142857142858,0.23035714285714287,0.75,0.9571428571428572,1.9
8267,200933,52,PAYS-DE-LA-LOIRE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8268,200933,22,PICARDIE,0,-2.767857142857143,222.58928571428572,3.619642857142857,291.6875,287.76785714285717,80.26785714285714,20418.67469879518,58.670731707317074,3.8142857142857145,2475.6944444444443,101083.92857142857,,,,287.93571428571425,,295.69642857142856,,285.72142857142853,,,6.1553571428571425,-10.0,0.0,0.0,-45.0,0.09107142857142858,0.23035714285714287,0.75,0.9571428571428572,1.9
8269,200933,54,POITOU-CHARENTES,0,-1.6964285714285714,233.92857142857142,2.23125,295.66875,286.80625,61.9375,42722.89156626506,44.0,2.4347826086956523,1557.142857142857,100203.03571428571,,,,288.5571428571429,,301.2892857142857,,286.43571428571425,,,4.572321428571429,-10.0,0.0,0.0,-44.44444444444444,0.0017857142857142859,0.0018018018018018018,0.0071428571428571435,0.0,0.0
8270,200933,93,PROVENCE-ALPES-COTE-D-AZUR,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8271,200933,11,ILE-DE-FRANCE,22,-0.7142857142857143,210.53571428571428,2.832142857142857,295.425,286.6125,60.642857142857146,26000.0,42.77777777777778,3.2790697674418605,2969.318181818182,100790.53571428571,,,,290.0357142857143,,300.4214285714285,,286.8642857142857,,,6.266071428571428,-10.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,0.0
8272,200933,82,RHONE-ALPES,95,2.857142857142857,196.96428571428572,3.0875,297.05178571428576,286.60714285714283,56.589285714285715,36500.0,22.363636363636363,1.7741935483870968,2028.3333333333333,99013.92857142857,,,,291.43571428571425,,301.7785714285714,,288.15,,,5.808928571428572,-10.0,0.0,0.0,-44.72727272727273,0.0,0.017857142857142856,0.21428571428571427,0.21428571428571427,0.42857142857142855
8273,200932,42,ALSACE,81,-2.5454545454545454,182.9090909090909,2.321818181818182,294.03818181818184,287.7609090909091,70.16363636363636,28009.090909090908,58.666666666666664,2.0545454545454547,1895.7142857142858,99527.81818181818,,,,289.18571428571425,,298.2142857142857,,286.22142857142853,,,4.261818181818182,-10.0,0.0,0.0,-44.23728813559322,0.060000000000000005,0.08181818181818182,0.26666666666666666,0.3142857142857142,0.8142857142857143
8274,200932,72,AQUITAINE,43,1.3392857142857142,232.88288288288288,2.8495495495495495,295.3803571428571,287.38660714285714,64.46428571428571,31352.678571428572,64.00943396226415,3.3229166666666665,1637.5,100525.625,,,,290.78214285714284,,299.65000000000003,,289.07857142857137,,,5.478378378378379,-10.0,0.0,0.0,-43.689320388349515,0.09285714285714286,0.20178571428571426,0.6571428571428571,0.8857142857142858,0.5857142857142856
8275,200932,83,AUVERGNE,20,-3.75,165.53571428571428,1.3964285714285716,292.97499999999997,287.525,73.64285714285714,31415.094339622643,58.63636363636363,2.68,2821.5686274509803,97966.78571428571,,,,288.37142857142857,,297.34999999999997,,286.2928571428571,,,3.2785714285714285,-10.0,0.0,0.0,-45.27272727272727,0.09642857142857143,0.3464285714285714,0.7285714285714285,1.4714285714285715,2.6285714285714286
8276,200932,25,BASSE-NORMANDIE,0,1.6964285714285714,195.44642857142858,3.0517857142857143,291.7580357142857,286.9544642857143,76.0625,33822.89156626506,65.33898305084746,3.9454545454545453,1288.1538461538462,100632.94642857143,,,,287.5142857142857,,295.925,,285.5071428571428,,,5.3875,-10.0,0.0,0.0,-44.72727272727273,0.04642857142857143,0.2928571428571428,0.2642857142857143,1.157142857142857,0.9
8277,200932,26,BOURGOGNE,11,-2.0,187.0,2.3390909090909093,293.98454545454547,287.31545454545454,68.47272727272727,34378.04878048781,67.96875,3.0344827586206895,2449.4594594594596,99474.18181818182,,,,288.9642857142857,,298.25357142857143,,286.3642857142857,,,4.348181818181819,-10.0,0.0,0.0,-43.54838709677419,0.021818181818181816,0.04,0.037037037037037035,0.14285714285714285,0.4714285714285715
8278,200932,53,BRETAGNE,17,6.785714285714286,248.03571428571428,3.5708333333333333,290.0761904761905,286.85357142857146,82.85119047619048,20023.125,72.54471544715447,4.371134020618556,1033.2539682539682,101148.51190476191,,,,287.197619047619,,292.57142857142856,,284.43571428571425,,15.4,6.373214285714286,-10.0,0.0,0.0,-44.516129032258064,0.07425149700598803,0.21939393939393942,0.385,0.8400000000000001,1.9000000000000001
8279,200932,24,CENTRE,7,0.0,161.33928571428572,2.3285714285714287,294.325,286.23839285714286,63.17857142857143,25380.95238095238,60.78313253012048,3.278481012658228,2741.1392405063293,100309.55357142857,,,,289.23214285714283,,298.80357142857144,,286.43571428571425,,,4.963392857142857,-10.0,0.0,0.0,-45.18072289156626,0.02142857142857143,0.0375,0.03571428571428571,0.13571428571428573,0.3
8280,200932,21,CHAMPAGNE-ARDENNE,9,-2.142857142857143,176.07142857142858,2.3000000000000003,293.8071428571429,286.7642857142857,67.51785714285714,19928.571428571428,53.75,2.0,2919.6428571428573,100404.82142857143,,,,287.37857142857143,,299.4785714285714,,284.0071428571428,,,4.503571428571428,-10.0,0.0,0.0,-45.0,0.0,0.0036363636363636364,0.0,0.014285714285714287,0.14285714285714285
8281,200932,94,CORSE,38,3.8392857142857144,141.96428571428572,3.0473214285714287,297.24107142857144,289.73660714285717,64.66071428571429,29091.743119266055,16.584158415841586,1.0746268656716418,1752.3076923076924,101310.0,,,,293.175,,300.8071428571429,,289.2928571428571,,,5.14375,-10.0,0.0,,,0.0,0.0,0.0,0.0,0.0
8282,200932,43,FRANCHE-COMTE,0,-3.3636363636363638,202.36363636363637,2.0245454545454544,293.37454545454545,288.06454545454545,74.38181818181818,27152.727272727272,61.355932203389834,2.6140350877192984,1483.4545454545455,98824.09090909091,,,,288.6535714285714,,297.4607142857143,,285.57857142857137,,,3.93,-10.0,0.0,0.0,-43.96551724137931,0.07090909090909092,0.19090909090909092,0.5185185185185185,0.7785714285714286,2.2142857142857144
8283,200932,23,HAUTE-NORMANDIE,7,3.3636363636363638,201.32075471698113,3.7558558558558555,291.49642857142857,287.42410714285717,79.4375,24593.103448275862,71.97183098591549,4.169491525423729,1408.2191780821918,100946.3063063063,,,,288.3535714285714,,294.4607142857143,,283.72142857142853,,,6.057352941176471,-10.0,0.0,0.0,-45.0,0.007207207207207207,0.02702702702702703,0.044444444444444446,0.1111111111111111,0.2833333333333333
8284,200932,91,LANGUEDOC-ROUSSILLON,61,2.6785714285714284,230.72072072072072,3.118018018018018,296.6642857142857,287.43928571428575,59.99107142857143,35705.357142857145,53.06603773584906,3.0689655172413794,2356.0,100669.55357142857,,,,292.20714285714286,,300.9142857142857,,290.43571428571425,,,5.72972972972973,-10.0,0.0,0.0,-42.857142857142854,0.04642857142857143,0.07387387387387387,1.2857142857142858,1.3714285714285714,2.4
